
Epoch [85/100] Loss_D: 0.0051, Loss_G: 6.5398

Epoch [85/100] Loss_D: 0.0016, Loss_G: 6.5045

Epoch [85/100] Loss_D: 0.0021, Loss_G: 7.3933

Epoch [86/100] Loss_D: 0.0017, Loss_G: 6.7029

Epoch [86/100] Loss_D: 0.0032, Loss_G: 6.8209

Epoch [86/100] Loss_D: 0.0020, Loss_G: 6.6738

Epoch [86/100] Loss_D: 0.0022, Loss_G: 7.0772

Epoch [86/100] Loss_D: 0.0477, Loss_G: 5.8567

Epoch [87/100] Loss_D: 0.0058, Loss_G: 5.3964

Epoch [87/100] Loss_D: 0.0017, Loss_G: 7.1131

Epoch [87/100] Loss_D: 0.0033, Loss_G: 6.4420

Epoch [87/100] Loss_D: 0.0053, Loss_G: 5.8571

Epoch [87/100] Loss_D: 0.0030, Loss_G: 6.5742

Epoch [88/100] Loss_D: 0.0102, Loss_G: 5.9570

Epoch [88/100] Loss_D: 0.0050, Loss_G: 5.8420

Epoch [88/100] Loss_D: 0.0015, Loss_G: 7.4372

Epoch [88/100] Loss_D: 0.0009, Loss_G: 7.5175

Epoch [88/100] Loss_D: 0.0522, Loss_G: 5.4017

Epoch [89/100] Loss_D: 0.0098, Loss_G: 5.2625

Epoch [89/100] Loss_D: 0.0060, Loss_G: 5.6276

Epoch [89/100] Loss_D: 0.0084, Loss_G: 5.5707

Epoch [89/100] Loss_D: 0.0046, Loss_G: 6.4415

Epoch [89/100] Loss_D: 0.0145, Loss_G: 5.4595

Epoch [90/100] Loss_D: 0.0115, Loss_G: 5.4569

Epoch [90/100] Loss_D: 0.0048, Loss_G: 5.9578

Epoch [90/100] Loss_D: 3.2276, Loss_G: 11.0828

Epoch [90/100] Loss_D: 0.0069, Loss_G: 5.6212

Epoch [90/100] Loss_D: 0.0049, Loss_G: 5.7552

Epoch [91/100] Loss_D: 0.0059, Loss_G: 5.4706

Epoch [91/100] Loss_D: 0.0072, Loss_G: 5.4653

Epoch [91/100] Loss_D: 0.0075, Loss_G: 5.1220

Epoch [91/100] Loss_D: 0.0072, Loss_G: 5.8630

Epoch [91/100] Loss_D: 0.0138, Loss_G: 4.7279

Epoch [92/100] Loss_D: 0.0057, Loss_G: 5.7341

Epoch [92/100] Loss_D: 0.0022, Loss_G: 5.6705

Epoch [92/100] Loss_D: 0.0078, Loss_G: 5.2046

Epoch [92/100] Loss_D: 0.0101, Loss_G: 5.6897

Epoch [92/100] Loss_D: 0.0021, Loss_G: 7.4673

Epoch [93/100] Loss_D: 0.0018, Loss_G: 5.8204

Epoch [93/100] Loss_D: 0.0015, Loss_G: 7.2513

Epoch [93/100] Loss_D: 0.0018, Loss_G: 6.6489

Epoch [93/100] Loss_D: 0.0031, Loss_G: 6.0433

Epoch [93/100] Loss_D: 0.0157, Loss_G: 5.8490

Epoch [94/100] Loss_D: 0.0102, Loss_G: 6.2778

Epoch [94/100] Loss_D: 0.0033, Loss_G: 5.7632

Epoch [94/100] Loss_D: 0.0103, Loss_G: 5.5695

Epoch [94/100] Loss_D: 0.0004, Loss_G: 8.4363

Epoch [94/100] Loss_D: 0.0054, Loss_G: 6.6639

Epoch [95/100] Loss_D: 0.0025, Loss_G: 6.8285

Epoch [95/100] Loss_D: 0.0229, Loss_G: 5.3812

Epoch [95/100] Loss_D: 0.0177, Loss_G: 5.4005

Epoch [95/100] Loss_D: 0.0043, Loss_G: 6.1130

Epoch [95/100] Loss_D: 0.0263, Loss_G: 9.0229

Epoch [96/100] Loss_D: 0.0013, Loss_G: 7.8351

Epoch [96/100] Loss_D: 0.0110, Loss_G: 4.8461

Epoch [96/100] Loss_D: 0.0070, Loss_G: 5.8107

Epoch [96/100] Loss_D: 0.0046, Loss_G: 6.0066

Epoch [96/100] Loss_D: 0.0071, Loss_G: 5.8741

Epoch [97/100] Loss_D: 0.0113, Loss_G: 7.2740

Epoch [97/100] Loss_D: 0.0014, Loss_G: 7.3418

Epoch [97/100] Loss_D: 0.0012, Loss_G: 8.4384

Epoch [97/100] Loss_D: 0.0025, Loss_G: 7.3772

Epoch [97/100] Loss_D: 0.0029, Loss_G: 7.7491

Epoch [98/100] Loss_D: 0.0401, Loss_G: 7.0740

Epoch [98/100] Loss_D: 0.0265, Loss_G: 4.7289

Epoch [98/100] Loss_D: 0.0137, Loss_G: 5.1123

Epoch [98/100] Loss_D: 0.0090, Loss_G: 6.0883

Epoch [98/100] Loss_D: 0.0113, Loss_G: 5.9023

Epoch [99/100] Loss_D: 0.0028, Loss_G: 6.5560

Epoch [99/100] Loss_D: 0.0099, Loss_G: 5.9067

Epoch [99/100] Loss_D: 0.0053, Loss_G: 5.8798

Epoch [99/100] Loss_D: 0.0075, Loss_G: 6.0302

Epoch [99/100] Loss_D: 0.0066, Loss_G: 5.3874

Epoch [100/100] Loss_D: 0.0049, Loss_G: 5.4536

Epoch [100/100] Loss_D: 0.0013, Loss_G: 8.3067

Epoch [100/100] Loss_D: 0.0036, Loss_G: 6.6511

Epoch [100/100] Loss_D: 0.0039, Loss_G: 6.0017

Epoch [100/100] Loss_D: 0.0037, Loss_G: 7.9440

Model saved at models/dcgan_checkpoint_epoch_100.pth


Final model saved at models/dcgan_checkpoint_final.pth
